task_id,task_type,start_time,target_id,robot_id,priority,cur_status,dependency,finish_time,description
1003,ExecuteTask,"2020-06-01 22:42:03",30,3,2,RanToCompletion,0,"2020-06-01 22:43:36",Succeeded
1004,ExecuteTask,"2020-06-01 22:42:48",21,2,2,RanToCompletion,0,"2020-06-01 22:45:52",Succeeded
1005,ExecuteTask,"2020-06-01 22:43:33",22,1,2,RanToCompletion,0,"2020-06-01 22:46:10",Succeeded
1006,ExecuteTask,"2020-06-01 22:44:18",23,3,2,RanToCompletion,0,"2020-06-01 22:45:58",Succeeded
1007,ExecuteTask,"2020-06-01 22:45:03",24,NULL,2,Created,0,NULL,NULL
1008,ExecuteTask,"2020-06-01 22:45:48",25,NULL,2,Created,0,NULL,NULL
1009,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 22:48:39",Succeeded
1010,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 22:48:40",Succeeded
1011,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 22:48:40",Succeeded
1012,ExecuteTask,"2020-06-01 22:49:24",21,1,2,RanToCompletion,0,"2020-06-01 22:51:42",Succeeded
1013,ExecuteTask,"2020-06-01 22:50:09",22,2,2,RanToCompletion,0,"2020-06-01 22:51:44",Succeeded
1014,ExecuteTask,"2020-06-01 22:50:54",23,3,2,RanToCompletion,0,"2020-06-01 22:51:47",Succeeded
1015,ExecuteTask,"2020-06-01 22:51:39",24,NULL,2,Created,0,NULL,NULL
1016,ExecuteTask,"2020-06-01 22:52:24",25,1,2,RanToCompletion,0,"2020-06-01 22:54:52",Succeeded
1017,ExecuteTask,"2020-06-01 22:53:09",26,2,2,RanToCompletion,0,"2020-06-01 22:56:04",Succeeded
1018,ExecuteTask,"2020-06-01 22:53:54",27,3,2,RanToCompletion,0,"2020-06-01 22:57:01",Succeeded
1019,ExecuteTask,"2020-06-01 22:54:39",28,NULL,2,Created,0,NULL,NULL
1020,ExecuteTask,"2020-06-01 22:55:24",29,1,2,RanToCompletion,0,"2020-06-01 22:57:31",Succeeded
1021,ExecuteTask,"2020-06-01 22:56:09",30,2,2,RanToCompletion,0,"2020-06-01 22:57:34",Succeeded
1022,ExecuteTask,"2020-06-01 22:56:54",21,NULL,2,Created,0,NULL,NULL
1023,ExecuteTask,"2020-06-01 22:57:39",22,3,2,RanToCompletion,0,"2020-06-01 23:00:42",Succeeded
1024,ExecuteTask,"2020-06-01 22:58:24",23,1,2,RanToCompletion,0,"2020-06-01 23:01:04",Succeeded
1025,ExecuteTask,"2020-06-01 22:59:09",24,2,2,RanToCompletion,0,"2020-06-01 22:59:54",Succeeded
1026,ExecuteTask,"2020-06-01 22:59:54",25,NULL,2,Created,0,NULL,NULL
1027,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 23:03:48",Succeeded
1028,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 23:03:48",Succeeded
1029,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 23:03:49",Succeeded
1030,ExecuteTask,"2020-06-01 23:04:33",21,2,2,RanToCompletion,0,"2020-06-01 23:06:19",Succeeded
1031,ExecuteTask,"2020-06-01 23:05:18",22,1,2,RanToCompletion,0,"2020-06-01 23:07:26",Succeeded
1032,ExecuteTask,"2020-06-01 23:06:03",23,3,2,RanToCompletion,0,"2020-06-01 23:06:56",Succeeded
1033,ExecuteTask,"2020-06-01 23:06:48",24,2,2,RanToCompletion,0,"2020-06-01 23:08:42",Succeeded
1034,ExecuteTask,"2020-06-01 23:07:33",25,3,2,RanToCompletion,0,"2020-06-01 23:09:45",Succeeded
1035,ExecuteTask,"2020-06-01 23:08:18",26,1,2,RanToCompletion,0,"2020-06-01 23:11:13",Succeeded
1036,ExecuteTask,"2020-06-01 23:09:03",27,2,2,RanToCompletion,0,"2020-06-01 23:11:11",Succeeded
1037,ExecuteTask,"2020-06-01 23:09:48",28,NULL,2,Created,0,NULL,NULL
1038,ExecuteTask,"2020-06-01 23:10:33",29,3,2,RanToCompletion,0,"2020-06-01 23:12:43",Succeeded
1039,ExecuteTask,"2020-06-01 23:11:18",30,2,2,RanToCompletion,0,"2020-06-01 23:12:51",Succeeded
1040,ExecuteTask,"2020-06-01 23:12:03",21,1,2,RanToCompletion,0,"2020-06-01 23:15:07",Succeeded
1041,ExecuteTask,"2020-06-01 23:12:48",22,3,2,RanToCompletion,0,"2020-06-01 23:15:31",Succeeded
1042,ExecuteTask,"2020-06-01 23:13:33",23,2,2,RanToCompletion,0,"2020-06-01 23:15:14",Succeeded
1043,ExecuteTask,"2020-06-01 23:14:18",24,NULL,2,Created,0,NULL,NULL
1044,ExecuteTask,"2020-06-01 23:15:03",25,NULL,2,Created,0,NULL,NULL
1045,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 23:18:24",Succeeded
1046,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 23:18:23",Succeeded
1047,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 23:18:24",Succeeded
1048,ExecuteTask,"2020-06-01 23:19:09",21,2,2,RanToCompletion,0,"2020-06-01 23:20:56",Succeeded
1049,ExecuteTask,"2020-06-01 23:19:54",22,3,2,RanToCompletion,0,"2020-06-01 23:20:43",Succeeded
1050,ExecuteTask,"2020-06-01 23:20:39",23,1,2,RanToCompletion,0,"2020-06-01 23:24:11",Succeeded
1051,ExecuteTask,"2020-06-01 23:21:24",24,3,2,RanToCompletion,0,"2020-06-01 23:23:57",Succeeded
1052,ExecuteTask,"2020-06-01 23:22:09",25,2,2,RanToCompletion,0,"2020-06-01 23:25:05",Succeeded
1053,ExecuteTask,"2020-06-01 23:22:54",26,NULL,2,Created,0,NULL,NULL
1054,ExecuteTask,"2020-06-01 23:23:39",27,NULL,2,Created,0,NULL,NULL
1055,ExecuteTask,"2020-06-01 23:24:24",28,3,2,RanToCompletion,0,"2020-06-01 23:26:19",Succeeded
1056,ExecuteTask,"2020-06-01 23:25:09",29,1,2,RanToCompletion,0,"2020-06-01 23:27:46",Succeeded
1057,ExecuteTask,"2020-06-01 23:25:54",30,2,2,RanToCompletion,0,"2020-06-01 23:27:01",Succeeded
1058,ExecuteTask,"2020-06-01 23:26:39",21,3,2,RanToCompletion,0,"2020-06-01 23:29:38",Succeeded
1059,ExecuteTask,"2020-06-01 23:27:24",22,2,2,RanToCompletion,0,"2020-06-01 23:29:00",Succeeded
1060,ExecuteTask,"2020-06-01 23:28:09",23,1,2,RanToCompletion,0,"2020-06-01 23:30:55",Succeeded
1061,ExecuteTask,"2020-06-01 23:28:54",24,NULL,2,Created,0,NULL,NULL
1062,ExecuteTask,"2020-06-01 23:29:39",25,2,2,RanToCompletion,0,"2020-06-01 23:31:52",Succeeded
1063,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 23:33:28",Succeeded
1064,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 23:33:27",Succeeded
1065,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 23:33:28",Succeeded
1066,ExecuteTask,"2020-06-01 23:34:13",21,2,2,RanToCompletion,0,"2020-06-01 23:35:59",Succeeded
1067,ExecuteTask,"2020-06-01 23:34:58",22,3,2,RanToCompletion,0,"2020-06-01 23:35:47",Succeeded
1068,ExecuteTask,"2020-06-01 23:35:43",23,1,2,RanToCompletion,0,"2020-06-01 23:38:29",Succeeded
1069,ExecuteTask,"2020-06-01 23:36:28",24,3,2,RanToCompletion,0,"2020-06-01 23:38:53",Succeeded
1070,ExecuteTask,"2020-06-01 23:37:13",25,2,2,RanToCompletion,0,"2020-06-01 23:39:32",Succeeded
1071,ExecuteTask,"2020-06-01 23:37:58",26,NULL,2,Created,0,NULL,NULL
1072,ExecuteTask,"2020-06-01 23:38:43",27,1,2,RanToCompletion,0,"2020-06-01 23:41:51",Succeeded
1073,ExecuteTask,"2020-06-01 23:39:28",28,3,2,RanToCompletion,0,"2020-06-01 23:41:22",Succeeded
1074,ExecuteTask,"2020-06-01 23:40:13",29,2,2,RanToCompletion,0,"2020-06-01 23:42:24",Succeeded
1075,ExecuteTask,"2020-06-01 23:40:58",30,NULL,2,Created,0,NULL,NULL
1076,ExecuteTask,"2020-06-01 23:41:43",21,3,2,RanToCompletion,0,"2020-06-01 23:44:43",Succeeded
1077,ExecuteTask,"2020-06-01 23:42:28",22,1,2,RanToCompletion,0,"2020-06-01 23:45:30",Succeeded
1078,ExecuteTask,"2020-06-01 23:43:13",23,2,2,RanToCompletion,0,"2020-06-01 23:45:54",Succeeded
1079,ExecuteTask,"2020-06-01 23:43:58",24,NULL,2,Created,0,NULL,NULL
1080,ExecuteTask,"2020-06-01 23:44:43",25,NULL,2,Created,0,NULL,NULL
1081,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 23:47:58",Succeeded
1082,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 23:47:59",Succeeded
1083,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 23:47:59",Succeeded
1084,ExecuteTask,"2020-06-01 23:48:43",21,1,2,RanToCompletion,0,"2020-06-01 23:51:01",Succeeded
1085,ExecuteTask,"2020-06-01 23:49:28",22,2,2,RanToCompletion,0,"2020-06-01 23:51:05",Succeeded
1086,ExecuteTask,"2020-06-01 23:50:13",23,3,2,RanToCompletion,0,"2020-06-01 23:51:06",Succeeded
1087,ExecuteTask,"2020-06-01 23:50:58",24,NULL,2,Created,0,NULL,NULL
1088,ExecuteTask,"2020-06-01 23:51:43",25,1,2,RanToCompletion,0,"2020-06-01 23:54:02",Succeeded
1089,ExecuteTask,"2020-06-01 23:52:28",26,2,2,RanToCompletion,0,"2020-06-01 23:55:23",Succeeded
1090,ExecuteTask,"2020-06-01 23:53:13",27,3,2,RanToCompletion,0,"2020-06-01 23:56:20",Succeeded
1091,ExecuteTask,"2020-06-01 23:53:58",28,NULL,2,Created,0,NULL,NULL
1092,ExecuteTask,"2020-06-01 23:54:43",29,1,2,RanToCompletion,0,"2020-06-01 23:56:50",Succeeded
1093,ExecuteTask,"2020-06-01 23:55:28",30,2,2,RanToCompletion,0,"2020-06-01 23:56:53",Succeeded
1094,ExecuteTask,"2020-06-01 23:56:13",21,NULL,2,Created,0,NULL,NULL
1095,ExecuteTask,"2020-06-01 23:56:58",22,3,2,RanToCompletion,0,"2020-06-02 00:00:01",Succeeded
1096,ExecuteTask,"2020-06-01 23:57:43",23,1,2,RanToCompletion,0,"2020-06-02 00:00:26",Succeeded
1097,ExecuteTask,"2020-06-01 23:58:28",24,2,2,RanToCompletion,0,"2020-06-01 23:59:11",Succeeded
1098,ExecuteTask,"2020-06-01 23:59:13",25,NULL,2,Created,0,NULL,NULL
1099,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 00:03:00",Succeeded
1100,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 00:03:01",Succeeded
1101,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 00:03:01",Succeeded
1102,ExecuteTask,"2020-06-02 00:03:45",21,1,2,RanToCompletion,0,"2020-06-02 00:06:03",Succeeded
1103,ExecuteTask,"2020-06-02 00:04:30",22,2,2,RanToCompletion,0,"2020-06-02 00:06:06",Succeeded
1104,ExecuteTask,"2020-06-02 00:05:15",23,3,2,RanToCompletion,0,"2020-06-02 00:06:08",Succeeded
1105,ExecuteTask,"2020-06-02 00:06:00",24,NULL,2,Created,0,NULL,NULL
1106,ExecuteTask,"2020-06-02 00:06:45",25,1,2,RanToCompletion,0,"2020-06-02 00:09:05",Succeeded
1107,ExecuteTask,"2020-06-02 00:07:30",26,2,2,RanToCompletion,0,"2020-06-02 00:10:25",Succeeded
1108,ExecuteTask,"2020-06-02 00:08:15",27,3,2,RanToCompletion,0,"2020-06-02 00:11:22",Succeeded
1109,ExecuteTask,"2020-06-02 00:09:00",28,NULL,2,Created,0,NULL,NULL
1110,ExecuteTask,"2020-06-02 00:09:45",29,1,2,RanToCompletion,0,"2020-06-02 00:11:52",Succeeded
1111,ExecuteTask,"2020-06-02 00:10:30",30,2,2,RanToCompletion,0,"2020-06-02 00:11:55",Succeeded
1112,ExecuteTask,"2020-06-02 00:11:15",21,NULL,2,Created,0,NULL,NULL
1113,ExecuteTask,"2020-06-02 00:12:00",22,3,2,RanToCompletion,0,"2020-06-02 00:15:02",Succeeded
1114,ExecuteTask,"2020-06-02 00:12:45",23,1,2,RanToCompletion,0,"2020-06-02 00:15:26",Succeeded
1115,ExecuteTask,"2020-06-02 00:13:30",24,2,2,RanToCompletion,0,"2020-06-02 00:14:13",Succeeded
1116,ExecuteTask,"2020-06-02 00:14:15",25,NULL,2,Created,0,NULL,NULL
1117,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 00:18:02",Succeeded
1118,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 00:18:03",Succeeded
1119,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 00:18:02",Succeeded
1120,ExecuteTask,"2020-06-02 00:18:47",21,3,2,RanToCompletion,0,"2020-06-02 00:19:46",Succeeded
1121,ExecuteTask,"2020-06-02 00:19:32",22,1,2,RanToCompletion,0,"2020-06-02 00:21:40",Succeeded
1122,ExecuteTask,"2020-06-02 00:20:17",23,2,2,RanToCompletion,0,"2020-06-02 00:21:57",Succeeded
1123,ExecuteTask,"2020-06-02 00:21:02",24,3,2,RanToCompletion,0,"2020-06-02 00:22:55",Succeeded
1124,ExecuteTask,"2020-06-02 00:21:47",25,1,2,RanToCompletion,0,"2020-06-02 00:23:55",Succeeded
1125,ExecuteTask,"2020-06-02 00:22:32",26,2,2,RanToCompletion,0,"2020-06-02 00:25:31",Succeeded
1126,ExecuteTask,"2020-06-02 00:23:17",27,3,2,RanToCompletion,0,"2020-06-02 00:25:26",Succeeded
1127,ExecuteTask,"2020-06-02 00:24:02",28,1,2,RanToCompletion,0,"2020-06-02 00:26:25",Succeeded
1128,ExecuteTask,"2020-06-02 00:24:47",29,NULL,2,Created,0,NULL,NULL
1129,ExecuteTask,"2020-06-02 00:25:32",30,3,2,RanToCompletion,0,"2020-06-02 00:27:05",Succeeded
1130,ExecuteTask,"2020-06-02 00:26:17",21,2,2,RanToCompletion,0,"2020-06-02 00:29:21",Succeeded
1131,ExecuteTask,"2020-06-02 00:27:02",22,1,2,RanToCompletion,0,"2020-06-02 00:29:51",Succeeded
1132,ExecuteTask,"2020-06-02 00:27:47",23,3,2,RanToCompletion,0,"2020-06-02 00:29:27",Succeeded
1133,ExecuteTask,"2020-06-02 00:28:32",24,NULL,2,Created,0,NULL,NULL
1134,ExecuteTask,"2020-06-02 00:29:17",25,NULL,2,Created,0,NULL,NULL
1135,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 00:32:20",Succeeded
1136,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 00:32:19",Succeeded
1137,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 00:32:19",Succeeded
1138,ExecuteTask,"2020-06-02 00:33:05",21,2,2,RanToCompletion,0,"2020-06-02 00:34:51",Succeeded
1139,ExecuteTask,"2020-06-02 00:33:50",22,3,2,RanToCompletion,0,"2020-06-02 00:34:39",Succeeded
1140,ExecuteTask,"2020-06-02 00:34:35",23,1,2,RanToCompletion,0,"2020-06-02 00:37:23",Succeeded
1141,ExecuteTask,"2020-06-02 00:35:20",24,3,2,RanToCompletion,0,"2020-06-02 00:37:39",Succeeded
1142,ExecuteTask,"2020-06-02 00:36:05",25,2,2,RanToCompletion,0,"2020-06-02 00:38:25",Succeeded
1143,ExecuteTask,"2020-06-02 00:36:50",26,NULL,2,Created,0,NULL,NULL
1144,ExecuteTask,"2020-06-02 00:37:35",27,1,2,RanToCompletion,0,"2020-06-02 00:40:42",Succeeded
1145,ExecuteTask,"2020-06-02 00:38:20",28,3,2,RanToCompletion,0,"2020-06-02 00:40:14",Succeeded
1146,ExecuteTask,"2020-06-02 00:39:05",29,2,2,RanToCompletion,0,"2020-06-02 00:41:16",Succeeded
1147,ExecuteTask,"2020-06-02 00:39:50",30,NULL,2,Created,0,NULL,NULL
1148,ExecuteTask,"2020-06-02 00:40:35",21,3,2,RanToCompletion,0,"2020-06-02 00:43:35",Succeeded
1149,ExecuteTask,"2020-06-02 00:41:20",22,1,2,RanToCompletion,0,"2020-06-02 00:44:23",Succeeded
1150,ExecuteTask,"2020-06-02 00:42:05",23,2,2,RanToCompletion,0,"2020-06-02 00:44:45",Succeeded
1151,ExecuteTask,"2020-06-02 00:42:50",24,NULL,2,Created,0,NULL,NULL
1152,ExecuteTask,"2020-06-02 00:43:35",25,NULL,2,Created,0,NULL,NULL
1153,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 00:46:51",Succeeded
1154,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 00:46:51",Succeeded
1155,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 00:46:52",Succeeded
1156,ExecuteTask,"2020-06-02 00:47:37",21,2,2,RanToCompletion,0,"2020-06-02 00:49:23",Succeeded
1157,ExecuteTask,"2020-06-02 00:48:22",22,1,2,RanToCompletion,0,"2020-06-02 00:50:29",Succeeded
1158,ExecuteTask,"2020-06-02 00:49:07",23,3,2,RanToCompletion,0,"2020-06-02 00:50:00",Succeeded
1159,ExecuteTask,"2020-06-02 00:49:52",24,2,2,RanToCompletion,0,"2020-06-02 00:51:45",Succeeded
1160,ExecuteTask,"2020-06-02 00:50:37",25,3,2,RanToCompletion,0,"2020-06-02 00:52:51",Succeeded
1161,ExecuteTask,"2020-06-02 00:51:22",26,1,2,RanToCompletion,0,"2020-06-02 00:54:17",Succeeded
1162,ExecuteTask,"2020-06-02 00:52:07",27,2,2,RanToCompletion,0,"2020-06-02 00:54:16",Succeeded
1163,ExecuteTask,"2020-06-02 00:52:52",28,NULL,2,Created,0,NULL,NULL
1164,ExecuteTask,"2020-06-02 00:53:37",29,3,2,RanToCompletion,0,"2020-06-02 00:55:44",Succeeded
1165,ExecuteTask,"2020-06-02 00:54:22",30,2,2,RanToCompletion,0,"2020-06-02 00:55:55",Succeeded
1166,ExecuteTask,"2020-06-02 00:55:07",21,1,2,RanToCompletion,0,"2020-06-02 00:58:11",Succeeded
1167,ExecuteTask,"2020-06-02 00:55:52",22,3,2,RanToCompletion,0,"2020-06-02 00:58:28",Succeeded
1168,ExecuteTask,"2020-06-02 00:56:37",23,2,2,RanToCompletion,0,"2020-06-02 00:58:18",Succeeded
1169,ExecuteTask,"2020-06-02 00:57:22",24,NULL,2,Created,0,NULL,NULL
1170,ExecuteTask,"2020-06-02 00:58:07",25,NULL,2,Created,0,NULL,NULL
1171,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 01:00:49",Succeeded
1172,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 01:00:48",Succeeded
1173,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 01:00:48",Succeeded
1174,ExecuteTask,"2020-06-02 01:01:34",21,2,2,RanToCompletion,0,"2020-06-02 01:03:20",Succeeded
1175,ExecuteTask,"2020-06-02 01:02:19",22,3,2,RanToCompletion,0,"2020-06-02 01:03:08",Succeeded
1176,ExecuteTask,"2020-06-02 01:03:04",23,1,2,RanToCompletion,0,"2020-06-02 01:05:50",Succeeded
1177,ExecuteTask,"2020-06-02 01:03:49",24,3,2,RanToCompletion,0,"2020-06-02 01:06:05",Succeeded
1178,ExecuteTask,"2020-06-02 01:04:34",25,2,2,RanToCompletion,0,"2020-06-02 01:06:54",Succeeded
1179,ExecuteTask,"2020-06-02 01:05:19",26,NULL,2,Created,0,NULL,NULL
1180,ExecuteTask,"2020-06-02 01:06:04",27,1,2,RanToCompletion,0,"2020-06-02 01:09:11",Succeeded
1181,ExecuteTask,"2020-06-02 01:06:49",28,3,2,RanToCompletion,0,"2020-06-02 01:08:43",Succeeded
1182,ExecuteTask,"2020-06-02 01:07:34",29,2,2,RanToCompletion,0,"2020-06-02 01:09:41",Succeeded
1183,ExecuteTask,"2020-06-02 01:08:19",30,NULL,2,Created,0,NULL,NULL
1184,ExecuteTask,"2020-06-02 01:09:04",21,3,2,RanToCompletion,0,"2020-06-02 01:12:05",Succeeded
1185,ExecuteTask,"2020-06-02 01:09:49",22,1,2,RanToCompletion,0,"2020-06-02 01:12:51",Succeeded
1186,ExecuteTask,"2020-06-02 01:10:34",23,2,2,RanToCompletion,0,"2020-06-02 01:13:15",Succeeded
1187,ExecuteTask,"2020-06-02 01:11:19",24,NULL,2,Created,0,NULL,NULL
1188,ExecuteTask,"2020-06-02 01:12:04",25,NULL,2,Created,0,NULL,NULL
1189,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 01:15:19",Succeeded
1190,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 01:15:19",Succeeded
1191,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 01:15:19",Succeeded
1192,ExecuteTask,"2020-06-02 01:16:04",21,3,2,RanToCompletion,0,"2020-06-02 01:17:03",Succeeded
1193,ExecuteTask,"2020-06-02 01:16:49",22,1,2,RanToCompletion,0,"2020-06-02 01:18:56",Succeeded
1194,ExecuteTask,"2020-06-02 01:17:34",23,2,2,RanToCompletion,0,"2020-06-02 01:19:14",Succeeded
1195,ExecuteTask,"2020-06-02 01:18:19",24,3,2,RanToCompletion,0,"2020-06-02 01:20:12",Succeeded
1196,ExecuteTask,"2020-06-02 01:19:04",25,1,2,RanToCompletion,0,"2020-06-02 01:21:13",Succeeded
1197,ExecuteTask,"2020-06-02 01:19:49",26,2,2,RanToCompletion,0,"2020-06-02 01:22:48",Succeeded
1198,ExecuteTask,"2020-06-02 01:20:34",27,3,2,RanToCompletion,0,"2020-06-02 01:22:43",Succeeded
1199,ExecuteTask,"2020-06-02 01:21:19",28,1,2,RanToCompletion,0,"2020-06-02 01:23:39",Succeeded
1200,ExecuteTask,"2020-06-02 01:22:04",29,NULL,2,Created,0,NULL,NULL
1201,ExecuteTask,"2020-06-02 01:22:49",30,3,2,RanToCompletion,0,"2020-06-02 01:24:23",Succeeded
1202,ExecuteTask,"2020-06-02 01:23:34",21,2,2,RanToCompletion,0,"2020-06-02 01:26:37",Succeeded
1203,ExecuteTask,"2020-06-02 01:24:19",22,1,2,RanToCompletion,0,"2020-06-02 01:27:08",Succeeded
1204,ExecuteTask,"2020-06-02 01:25:04",23,3,2,RanToCompletion,0,"2020-06-02 01:26:44",Succeeded
1205,ExecuteTask,"2020-06-02 01:25:49",24,NULL,2,Created,0,NULL,NULL
1206,ExecuteTask,"2020-06-02 01:26:34",25,NULL,2,Created,0,NULL,NULL
1207,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 01:29:38",Succeeded
1208,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 01:29:38",Succeeded
1209,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 01:29:38",Succeeded
1210,ExecuteTask,"2020-06-02 01:30:23",21,2,2,RanToCompletion,0,"2020-06-02 01:32:09",Succeeded
1211,ExecuteTask,"2020-06-02 01:31:08",22,3,2,RanToCompletion,0,"2020-06-02 01:31:57",Succeeded
1212,ExecuteTask,"2020-06-02 01:31:53",23,1,2,RanToCompletion,0,"2020-06-02 01:34:38",Succeeded
1213,ExecuteTask,"2020-06-02 01:32:38",24,3,2,RanToCompletion,0,"2020-06-02 01:34:54",Succeeded
1214,ExecuteTask,"2020-06-02 01:33:23",25,2,2,RanToCompletion,0,"2020-06-02 01:35:42",Succeeded
1215,ExecuteTask,"2020-06-02 01:34:08",26,NULL,2,Created,0,NULL,NULL
1216,ExecuteTask,"2020-06-02 01:34:53",27,1,2,RanToCompletion,0,"2020-06-02 01:37:59",Succeeded
1217,ExecuteTask,"2020-06-02 01:35:38",28,3,2,RanToCompletion,0,"2020-06-02 01:37:32",Succeeded
1218,ExecuteTask,"2020-06-02 01:36:23",29,2,2,RanToCompletion,0,"2020-06-02 01:38:31",Succeeded
1219,ExecuteTask,"2020-06-02 01:37:08",30,NULL,2,Created,0,NULL,NULL
1220,ExecuteTask,"2020-06-02 01:37:53",21,3,2,RanToCompletion,0,"2020-06-02 01:40:53",Succeeded
1221,ExecuteTask,"2020-06-02 01:38:38",22,1,2,RanToCompletion,0,"2020-06-02 01:41:41",Succeeded
1222,ExecuteTask,"2020-06-02 01:39:23",23,2,2,RanToCompletion,0,"2020-06-02 01:42:03",Succeeded
1223,ExecuteTask,"2020-06-02 01:40:08",24,NULL,2,Created,0,NULL,NULL
1224,ExecuteTask,"2020-06-02 01:40:53",25,NULL,2,Created,0,NULL,NULL
1225,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 01:44:11",Succeeded
1226,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 01:44:11",Succeeded
1227,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 01:44:11",Succeeded
1228,ExecuteTask,"2020-06-02 01:44:56",21,1,2,RanToCompletion,0,"2020-06-02 01:47:15",Succeeded
1229,ExecuteTask,"2020-06-02 01:45:41",22,2,2,RanToCompletion,0,"2020-06-02 01:47:16",Succeeded
1230,ExecuteTask,"2020-06-02 01:46:26",23,3,2,RanToCompletion,0,"2020-06-02 01:47:19",Succeeded
1231,ExecuteTask,"2020-06-02 01:47:11",24,NULL,2,Created,0,NULL,NULL
1232,ExecuteTask,"2020-06-02 01:47:56",25,1,2,RanToCompletion,0,"2020-06-02 01:50:15",Succeeded
1233,ExecuteTask,"2020-06-02 01:48:41",26,2,2,RanToCompletion,0,"2020-06-02 01:51:36",Succeeded
1234,ExecuteTask,"2020-06-02 01:49:26",27,3,2,RanToCompletion,0,"2020-06-02 01:52:33",Succeeded
1235,ExecuteTask,"2020-06-02 01:50:11",28,NULL,2,Created,0,NULL,NULL
1236,ExecuteTask,"2020-06-02 01:50:56",29,1,2,RanToCompletion,0,"2020-06-02 01:53:06",Succeeded
1237,ExecuteTask,"2020-06-02 01:51:41",30,2,2,RanToCompletion,0,"2020-06-02 01:53:06",Succeeded
1238,ExecuteTask,"2020-06-02 01:52:26",21,NULL,2,Created,0,NULL,NULL
1239,ExecuteTask,"2020-06-02 01:53:11",22,3,2,RanToCompletion,0,"2020-06-02 01:56:14",Succeeded
1240,ExecuteTask,"2020-06-02 01:53:56",23,2,2,RanToCompletion,0,"2020-06-02 01:55:36",Succeeded
1241,ExecuteTask,"2020-06-02 01:54:41",24,1,2,RanToCompletion,0,"2020-06-02 01:56:32",Succeeded
1242,ExecuteTask,"2020-06-02 01:55:26",25,NULL,2,Created,0,NULL,NULL
1243,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 01:58:08",Succeeded
1244,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 01:58:08",Succeeded
1245,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 01:58:08",Succeeded
1246,ExecuteTask,"2020-06-02 01:58:53",21,2,2,RanToCompletion,0,"2020-06-02 02:00:39",Succeeded
1247,ExecuteTask,"2020-06-02 01:59:38",22,3,2,RanToCompletion,0,"2020-06-02 02:00:26",Succeeded
1248,ExecuteTask,"2020-06-02 02:00:23",23,1,2,RanToCompletion,0,"2020-06-02 02:04:04",Succeeded
1249,ExecuteTask,"2020-06-02 02:01:08",24,3,2,RanToCompletion,0,"2020-06-02 02:03:42",Succeeded
1250,ExecuteTask,"2020-06-02 02:01:53",25,2,2,RanToCompletion,0,"2020-06-02 02:05:03",Succeeded
1251,ExecuteTask,"2020-06-02 02:02:38",26,NULL,2,Created,0,NULL,NULL
